Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Ordered_Date_Year,Ordered_Date_Month,Ordered_Date_Day,Time_OrderPicked_hours,Time_OrderPicked_mins,Time_Orderd_hours,Time_Orderd_mins,Time_taken (min),Distance_covered
29.0,4.6,Windy,Jam,0,motorcycle,0.0,No,Urban,2022,3,30,19,50,19,35,23,4.657649165910802
23.0,5.0,Cloudy,Jam,1,scooter,1.0,No,Metropolitian,2022,3,23,20,40,20,30,44,10.427299400994952
37.0,4.7,Cloudy,Jam,2,scooter,0.0,No,Metropolitian,2022,3,19,19,35,20,45,25,9.0540529501695
21.0,4.6,Windy,Medium,2,scooter,1.0,No,Urban,2022,3,20,17,35,17,20,26,10.880905305082544
32.0,4.9,Sunny,High,1,scooter,1.0,No,Metropolitian,2022,3,30,11,40,11,25,24,3.109210739496908
31.0,5.0,Sunny,Medium,2,scooter,1.0,No,Metropolitian,2022,3,3,17,10,16,55,16,5.959019072169318
34.0,4.4,Stormy,Jam,0,motorcycle,,No,Metropolitian,2022,3,31,19,50,19,45,42,19.688324335752394
,,Cloudy,High,0,motorcycle,1.0,No,Metropolitian,2022,3,1,13,15,19,35,27,6.080882967594327
22.0,4.8,Cloudy,Low,2,electric_scooter,0.0,No,Urban,2022,2,15,8,55,8,40,11,1.5101907524492046
21.0,4.7,Stormy,Medium,1,scooter,1.0,No,Metropolitian,2022,4,2,17,35,17,20,15,16.720582121841456
35.0,4.9,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,1,8,40,8,35,25,1.513073455729525
,,Sandstorms,High,2,electric_scooter,,,Urban,2022,3,26,11,35,19,35,13,1.5127140854704322
23.0,4.6,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,21,15,25,15,20,28,6.232179267966144
39.0,5.0,Windy,High,0,motorcycle,0.0,No,Metropolitian,2022,3,17,14,5,19,35,38,6.210946741810896
30.0,4.2,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,2022,3,29,18,40,18,35,31,10.427225702895106
34.0,4.9,Stormy,Low,1,motorcycle,0.0,No,Metropolitian,2022,3,11,19,35,22,55,27,4.663432201620595
33.0,4.7,Sunny,Low,1,scooter,1.0,No,Metropolitian,2022,3,13,9,45,9,35,19,1.536842088254878
34.0,4.7,Windy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,18,23,25,23,20,27,19.91296718928853
24.0,4.3,Fog,Medium,2,electric_scooter,1.0,No,Urban,2022,3,18,18,55,18,40,32,10.723989806656368
34.0,4.9,Windy,Low,1,scooter,1.0,No,Metropolitian,2022,2,13,19,35,22,50,26,9.435201537430713
30.0,4.6,Fog,Low,1,motorcycle,0.0,No,Metropolitian,2022,4,1,10,20,10,15,19,1.5203728379727393
21.0,4.7,Fog,High,2,scooter,0.0,No,Metropolitian,2022,2,13,11,45,11,40,24,1.4687537191562712
34.0,4.7,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,2022,3,27,22,35,22,30,22,19.36320422209685
38.0,4.3,Windy,Medium,1,scooter,1.0,No,Urban,2022,3,24,18,45,18,30,32,4.596877706640377
36.0,4.7,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,2022,2,15,18,50,18,45,16,7.80255476855983
36.0,4.2,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,27,19,25,19,20,53,12.58026782240096
50.0,6.0,,,3,electric_scooter,1.0,No,Metropolitian,2022,3,12,17,45,19,35,40,17129.325998400956
34.0,5.0,Stormy,Low,2,electric_scooter,1.0,No,Metropolitian,2022,3,20,23,45,23,30,20,20.85333460818602
21.0,4.7,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,2022,4,5,10,55,10,50,12,2.979626518993123
35.0,4.7,Fog,Medium,2,electric_scooter,1.0,No,Urban,2022,3,18,19,10,18,55,40,10.75710880025813
25.0,4.8,Sandstorms,High,2,electric_scooter,1.0,No,Metropolitian,2022,4,5,11,35,11,20,20,3.064627592336888
27.0,4.6,Windy,Low,1,scooter,1.0,No,Metropolitian,2022,3,25,23,5,22,50,18,10.709308833621588
29.0,3.1,Sunny,Low,1,scooter,1.0,No,Metropolitian,2022,3,6,23,25,23,10,34,16.636875038860897
33.0,4.4,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,2022,3,13,11,40,11,30,44,3.0600204990367312
30.0,4.2,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,2022,2,18,18,35,18,30,42,13.18466274082461
39.0,4.8,Sunny,Low,2,scooter,0.0,No,Urban,2022,3,16,22,35,22,25,15,19.65875217196504
20.0,4.7,Cloudy,Medium,1,motorcycle,1.0,No,Urban,2022,3,15,17,20,17,15,13,9.219708856174128
37.0,4.6,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,2022,4,6,21,5,20,55,26,19.36321160672078
38.0,4.6,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,26,19,25,19,15,46,7.79036212453358
31.0,4.1,Sandstorms,Medium,0,motorcycle,0.0,No,Metropolitian,2022,3,4,18,35,18,30,40,19.660674820590277
23.0,4.6,Windy,Jam,1,motorcycle,0.0,No,Metropolitian,2022,3,8,19,55,19,45,26,10.707345040408097
33.0,4.0,Cloudy,Medium,0,motorcycle,1.0,No,,2022,4,1,17,35,17,20,34,4.657590955429781
31.0,4.8,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,15,20,40,20,30,25,9.435201537430713
35.0,4.6,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,18,18,15,18,10,35,12.419572625827143
,,,,3,electric_scooter,0.0,No,Metropolitian,2022,3,9,23,40,19,35,16,4253.051530532313
38.0,4.3,Cloudy,Jam,1,scooter,1.0,No,Metropolitian,2022,3,1,20,15,19,35,39,9.175565157006735
22.0,4.5,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,2022,3,9,21,55,21,50,43,9.220209378254708
23.0,4.6,Cloudy,Low,2,scooter,1.0,No,Metropolitian,2022,3,3,9,15,9,10,17,3.104463374954771
38.0,4.9,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,2022,2,13,15,20,15,10,26,5.952943315709553
29.0,4.9,Stormy,Jam,1,motorcycle,1.0,No,Metropolitian,2022,3,17,21,5,20,55,20,7.683355299930933
26.0,4.7,Sunny,High,2,scooter,0.0,No,Metropolitian,2022,3,21,11,25,11,20,17,1.4897777216516548
25.0,4.7,Stormy,Jam,1,motorcycle,1.0,No,Urban,2022,3,27,19,30,19,15,29,12.42075039087061
35.0,5.0,Sunny,Jam,2,electric_scooter,1.0,No,Metropolitian,2022,2,14,21,5,20,55,28,17.29786575291325
24.0,4.8,Fog,Medium,1,scooter,1.0,No,Metropolitian,2022,3,12,18,30,18,25,29,13.82913165629175
33.0,4.1,Windy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,28,10,10,9,55,22,2.979626518993123
27.0,4.7,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,2022,4,4,20,35,20,25,41,20.252959556511744
33.0,4.7,Windy,Low,1,motorcycle,1.0,No,Metropolitian,2022,4,3,9,40,9,30,28,1.55255331684981
35.0,4.6,Cloudy,Medium,0,motorcycle,0.0,No,Metropolitian,2022,3,5,16,50,16,45,29,5.959019072169318
21.0,4.6,Sunny,Jam,1,motorcycle,1.0,No,Metropolitian,2022,3,24,19,35,19,50,12,9.220397882984718
23.0,4.8,Sandstorms,Jam,0,motorcycle,0.0,No,Urban,2022,3,21,21,5,20,55,16,4.657127681974745
26.0,4.7,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,2022,3,20,19,35,18,45,28,12.29272274148856
35.0,5.0,Stormy,High,1,motorcycle,1.0,No,Metropolitian,2022,4,5,12,10,19,35,31,2.979500008381943
29.0,4.7,Stormy,Low,1,motorcycle,0.0,No,Metropolitian,2022,3,20,22,50,22,35,11,10.866360907886408
37.0,4.7,Sunny,Jam,2,motorcycle,0.0,No,Metropolitian,2022,4,4,20,25,20,20,29,16.852688970823085
20.0,4.1,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,2022,3,30,11,40,11,35,31,1.509479521227172
,,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,31,18,45,19,35,30,10.906379374468557
39.0,4.4,Cloudy,Jam,2,electric_scooter,2.0,No,Metropolitian,2022,3,24,21,45,21,30,38,7.763161028493024
28.0,4.9,Fog,Jam,2,scooter,1.0,No,Metropolitian,2022,3,24,21,10,20,55,20,4.6741517745550425
32.0,4.6,Fog,High,0,motorcycle,1.0,No,Metropolitian,2022,4,5,19,35,11,55,25,1.5204704557283455
39.0,4.2,Fog,Medium,2,motorcycle,0.0,No,Metropolitian,2022,3,31,18,55,18,40,31,13.681631975373575
32.0,4.7,Fog,Low,2,scooter,1.0,No,Metropolitian,2022,3,7,22,15,22,10,19,9.07462863182012
33.0,4.2,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,2,13,19,35,18,50,35,7.862668167410368
27.0,4.9,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,1,18,15,18,10,19,9.07434222926449
20.0,4.6,Sandstorms,Low,1,motorcycle,1.0,No,Metropolitian,2022,2,18,23,55,23,40,19,10.807355603128329
34.0,4.9,Sandstorms,Low,2,motorcycle,1.0,No,Urban,2022,2,13,9,55,9,40,22,2.930314663391813
,,Cloudy,Medium,1,motorcycle,1.0,No,Metropolitian,2022,3,10,18,25,19,35,30,13.766616908202742
,,,,3,bicycle,0.0,No,Urban,2022,3,19,11,5,19,35,10,1.5297232853100242
32.0,4.6,Sandstorms,Low,0,motorcycle,0.0,No,Urban,2022,3,25,22,25,22,15,26,10.88036428627722
28.0,4.8,Windy,Medium,0,motorcycle,0.0,No,Metropolitian,2022,2,13,18,45,18,35,17,4.476682206847992
22.0,4.9,Sunny,Low,2,scooter,1.0,No,Metropolitian,2022,2,11,23,50,23,35,15,4.717601092054723
28.0,4.7,Stormy,Medium,1,scooter,1.0,No,Urban,2022,3,25,18,55,18,45,15,17.073537690614117
31.0,4.5,Stormy,Low,2,scooter,1.0,No,Metropolitian,2022,4,1,22,45,22,30,29,9.435201537430713
32.0,4.7,Fog,High,1,motorcycle,0.0,No,Metropolitian,2022,3,30,13,15,13,10,33,6.117219095561937
30.0,4.6,Cloudy,Low,1,motorcycle,1.0,No,Metropolitian,2022,3,14,23,10,19,35,30,12.417487520918897
33.0,4.7,Fog,Low,1,motorcycle,0.0,No,Urban,2022,3,7,22,40,22,35,18,4.663493139918665
22.0,4.8,Sunny,Medium,1,motorcycle,1.0,No,Metropolitian,2022,3,10,18,55,18,45,14,13.611544388190577
39.0,4.6,Sandstorms,High,1,scooter,1.0,No,Urban,2022,4,3,14,40,14,25,30,6.217883647558105
22.0,4.0,Stormy,Jam,0,motorcycle,2.0,No,Metropolitian,2022,3,16,20,30,20,15,39,10.86586608780909
24.0,4.9,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,31,19,35,17,55,27,14.15280068944862
28.0,4.6,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,2022,4,5,15,30,15,15,20,6.218134914911527
21.0,4.7,Stormy,High,1,motorcycle,0.0,No,Metropolitian,2022,3,11,11,40,11,30,14,3.0600204990367312
39.0,4.7,Sandstorms,Jam,1,motorcycle,0.0,No,Metropolitian,2022,3,26,21,5,19,35,29,4.5279170129511765
27.0,4.5,Stormy,Jam,1,motorcycle,,No,Urban,2022,4,5,20,40,20,30,14,4.560890658020926
29.0,5.0,Sunny,Medium,0,motorcycle,0.0,No,Metropolitian,2022,4,1,16,35,16,20,20,6.218153086065015
33.0,4.8,Sunny,Jam,0,motorcycle,1.0,No,Urban,2022,3,30,20,5,19,35,25,7.790156595702848
34.0,4.1,Cloudy,Jam,2,motorcycle,1.0,No,Metropolitian,2022,2,18,19,45,19,40,41,17.16480681711441
27.0,4.8,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,2,12,21,40,21,35,45,12.079324698379557
35.0,4.9,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,2022,3,10,19,30,19,20,28,12.293569688294705
23.0,4.6,Sandstorms,Medium,2,scooter,0.0,No,Metropolitian,2022,3,9,16,5,15,55,21,6.037118440222451
33.0,4.4,Sandstorms,Medium,2,motorcycle,1.0,No,Metropolitian,2022,2,14,19,5,18,55,36,12.108188788563636
20.0,5.0,Windy,Medium,2,scooter,1.0,No,Metropolitian,2022,4,5,18,40,18,30,23,7.660957436559021
37.0,4.7,Cloudy,Medium,1,motorcycle,0.0,No,Metropolitian,2022,4,6,17,35,17,20,40,10.868263117988388
39.0,4.1,Cloudy,Jam,1,scooter,1.0,No,Urban,2022,2,16,21,15,21,10,47,16.36821593346809
22.0,4.6,Windy,Jam,2,motorcycle,1.0,No,Metropolitian,2022,4,2,20,5,19,55,24,19.882650147416
22.0,5.0,Fog,Medium,1,scooter,1.0,No,Metropolitian,2022,3,24,18,45,18,30,17,7.562108717550266
20.0,4.8,Stormy,Jam,2,scooter,0.0,No,Metropolitian,2022,3,16,19,25,19,15,25,19.76105000353896
32.0,4.9,Sunny,Low,1,scooter,1.0,No,Metropolitian,2022,3,30,8,45,8,35,17,3.116212741612218
30.0,4.4,Windy,High,0,motorcycle,3.0,No,Metropolitian,2022,3,28,13,55,13,50,45,6.128249797982013
27.0,4.4,Cloudy,Jam,2,scooter,2.0,No,Metropolitian,2022,3,25,20,35,20,30,43,10.564540523828974
21.0,4.9,Sunny,Medium,0,motorcycle,1.0,No,Urban,2022,2,15,17,55,17,50,17,7.46114894864356
23.0,4.8,Sunny,High,2,motorcycle,0.0,No,Metropolitian,2022,3,15,14,40,14,25,14,6.049919555217586
31.0,4.6,Sandstorms,Jam,1,motorcycle,0.0,No,Metropolitian,2022,3,23,19,35,20,55,29,17.09838855662463
33.0,4.6,Sunny,Medium,1,scooter,1.0,No,Metropolitian,2022,4,6,18,30,18,15,22,12.419803337139523
25.0,5.0,Cloudy,Medium,2,scooter,0.0,No,Urban,2022,3,17,17,45,17,35,12,9.121491544069729
36.0,4.1,Cloudy,Jam,2,electric_scooter,1.0,No,Metropolitian,2022,3,20,21,40,21,35,43,12.434913132379243
25.0,5.0,Stormy,Jam,2,electric_scooter,0.0,No,Urban,2022,3,11,20,50,20,35,14,9.22058182647967
23.0,4.7,Stormy,Medium,0,motorcycle,0.0,No,Metropolitian,2022,4,4,18,20,18,15,25,14.022295961633713
24.0,4.7,Sandstorms,Low,1,motorcycle,1.0,No,Metropolitian,2022,3,13,10,25,10,10,19,1.5525809531926802
,,,,3,bicycle,0.0,No,,2022,4,2,18,35,19,35,20,17180.7040053961
22.0,5.0,Stormy,Low,1,motorcycle,1.0,No,Metropolitian,2022,3,23,19,35,23,45,11,13.787603106955784
39.0,4.2,Cloudy,Low,2,electric_scooter,0.0,No,Metropolitian,2022,3,31,22,25,22,20,33,17.097651549864548
37.0,4.9,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,2022,3,29,22,50,22,45,27,12.463861442061557
38.0,5.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,2022,2,15,22,15,22,10,24,7.325604384960364
23.0,4.7,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,2022,3,20,20,5,19,35,42,12.117044368866695
33.0,4.8,Sunny,Low,1,scooter,1.0,No,Urban,2022,3,1,8,40,8,35,17,3.06453465774736
,,Fog,Jam,1,motorcycle,2.0,No,Metropolitian,2022,2,12,22,10,19,35,41,16.787724706936157
36.0,4.8,Sunny,Low,2,scooter,0.0,No,Metropolitian,2022,4,1,19,35,9,45,11,3.0640094555094217
24.0,4.8,Cloudy,Medium,1,scooter,0.0,No,Urban,2022,3,11,18,45,18,40,12,8.938197833558919
22.0,4.9,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,2022,4,6,21,40,21,35,25,11.916582838288104
30.0,4.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,25,19,35,20,50,36,10.866261860714015
30.0,4.7,Windy,Medium,0,motorcycle,0.0,No,Metropolitian,2022,3,7,17,25,17,15,29,4.561223681551846
35.0,4.8,Cloudy,Low,0,motorcycle,2.0,No,Metropolitian,2022,4,6,23,45,23,30,44,10.42736760615815
39.0,4.7,Windy,Medium,2,electric_scooter,1.0,No,Metropolitian,2022,3,28,16,45,16,35,28,6.058870515565882
36.0,4.8,Sunny,Medium,2,electric_scooter,0.0,No,,2022,3,15,19,35,17,50,18,7.862668167410368
27.0,4.8,Windy,High,1,scooter,1.0,No,Urban,2022,4,1,13,50,13,45,18,5.958808071070684
21.0,4.9,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,29,21,10,19,35,48,10.641490945494407
23.0,5.0,Fog,Medium,1,motorcycle,1.0,No,Metropolitian,2022,4,3,19,15,19,35,16,9.192881349038217
25.0,5.0,Windy,Medium,0,motorcycle,1.0,No,Urban,2022,2,11,15,30,15,15,13,5.874816158028467
24.0,4.8,Stormy,Low,2,scooter,1.0,No,Urban,2022,2,16,23,55,23,40,14,19.395819534340987
24.0,4.6,Stormy,Medium,1,scooter,0.0,No,Metropolitian,2022,4,3,19,35,17,50,25,9.32728515796102
26.0,4.9,Sandstorms,Medium,1,scooter,0.0,No,Metropolitian,2022,3,28,17,15,19,35,21,5.959019072169318
35.0,4.6,Stormy,Low,2,electric_scooter,0.0,No,Metropolitian,2022,2,15,10,50,10,35,27,1.4689008987050616
22.0,4.8,Sandstorms,Low,1,scooter,1.0,No,Urban,2022,3,21,8,25,8,10,11,3.105492716560946
36.0,4.6,Cloudy,Medium,1,motorcycle,0.0,No,Urban,2022,2,17,18,40,18,30,19,7.325358653271534
25.0,4.9,Sunny,High,2,scooter,1.0,No,Metropolitian,2022,4,3,11,50,11,40,19,3.0605561405264683
33.0,3.8,Sandstorms,Jam,1,motorcycle,0.0,No,Urban,2022,4,6,19,35,21,50,40,10.4332426099541
34.0,4.9,Cloudy,Low,0,motorcycle,2.0,No,Metropolitian,2022,3,14,19,35,23,55,43,13.612594236925654
39.0,4.6,Stormy,Jam,2,scooter,1.0,No,Metropolitian,2022,3,30,19,35,21,50,25,7.601874226722028
36.0,4.4,Fog,Jam,1,scooter,0.0,No,Metropolitian,2022,2,17,19,20,19,10,33,9.435201537430713
36.0,4.8,Fog,Medium,1,scooter,1.0,No,Metropolitian,2022,3,20,19,10,19,35,33,16.641014927987907
28.0,4.7,Windy,Low,2,motorcycle,0.0,No,Metropolitian,2022,4,3,19,35,9,45,11,1.5725337292863206
30.0,4.8,Sunny,High,2,scooter,1.0,No,Urban,2022,3,30,14,20,14,10,23,6.058680731793218
37.0,4.2,Stormy,Medium,0,motorcycle,2.0,No,Metropolitian,2022,3,6,17,25,17,10,37,10.90625737157066
23.0,4.5,Stormy,Medium,2,scooter,0.0,No,Urban,2022,3,6,19,10,19,35,15,16.600060265890743
22.0,5.0,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,25,18,45,18,30,31,11.00773476374462
23.0,4.7,Stormy,Medium,1,motorcycle,1.0,No,Urban,2022,3,13,18,25,18,10,20,7.652510173139904
36.0,4.6,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,2022,3,8,23,55,23,40,23,10.602507301514994
32.0,4.2,Windy,High,0,motorcycle,1.0,No,Metropolitian,2022,3,24,11,45,11,35,32,3.1050835221086417
26.0,5.0,Stormy,Medium,1,motorcycle,1.0,No,Metropolitian,2022,3,20,17,40,17,25,27,14.022321513257348
22.0,2.7,Sunny,Low,2,motorcycle,1.0,No,Metropolitian,2022,2,18,23,40,23,30,39,13.21476062672821
34.0,4.4,Windy,Jam,2,scooter,1.0,No,Metropolitian,2022,2,11,19,50,19,45,33,9.435201537430713
25.0,4.8,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,2022,4,2,19,35,21,45,25,19.87743959766233
24.0,4.1,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,2,11,21,35,21,20,33,4.632263051146014
21.0,4.6,Fog,Low,1,motorcycle,0.0,No,Metropolitian,2022,3,28,8,20,8,10,18,1.552331352726081
,,Fog,Low,0,motorcycle,1.0,No,Urban,2022,3,29,23,25,19,35,21,19.975741216257436
34.0,4.3,Fog,Jam,1,scooter,1.0,No,Metropolitian,2022,3,11,20,45,20,40,32,4.4684124412647535
31.0,4.9,Windy,Low,2,motorcycle,1.0,No,Metropolitian,2022,4,6,23,15,19,35,25,19.890514223034963
36.0,4.1,Windy,High,0,motorcycle,1.0,No,Metropolitian,2022,4,3,11,50,11,40,31,3.109058525590351
27.0,4.8,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,2022,3,19,16,55,16,45,14,6.217689735000026
21.0,4.5,Windy,Jam,2,electric_scooter,1.0,No,Metropolitian,2022,3,19,21,45,21,35,29,4.610456146048326
35.0,4.7,Windy,Low,1,motorcycle,0.0,No,Metropolitian,2022,4,1,23,55,23,50,27,9.31563208704705
22.0,4.8,Sunny,Medium,0,motorcycle,0.0,No,Metropolitian,2022,4,3,16,55,16,45,15,6.147038743530447
22.0,4.5,Fog,Low,2,electric_scooter,0.0,No,Urban,2022,3,3,23,25,23,15,14,9.32728515796102
39.0,4.8,Windy,Low,1,motorcycle,0.0,No,Metropolitian,2022,3,1,9,55,9,40,23,3.073782598017619
35.0,5.0,Stormy,Jam,2,scooter,0.0,No,Urban,2022,2,12,20,50,20,40,25,19.67502981142077
39.0,4.8,Sunny,High,0,motorcycle,0.0,No,Urban,2022,2,11,11,25,11,10,25,3.145067434621583
26.0,4.7,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,9,21,50,21,45,28,9.0753524876199
35.0,4.9,Sunny,Medium,1,motorcycle,0.0,No,Metropolitian,2022,4,2,18,5,17,55,25,20.17984922053873
27.0,4.6,Fog,Medium,0,motorcycle,1.0,No,,2022,3,30,15,55,15,50,29,6.209141643213009
22.0,4.8,Cloudy,Medium,0,motorcycle,1.0,No,Urban,2022,3,6,19,5,19,35,33,11.916582838288104
35.0,4.7,Sunny,Medium,0,motorcycle,0.0,No,Metropolitian,2022,3,27,18,25,18,10,33,16.641014927987907
26.0,4.6,Cloudy,Medium,1,scooter,1.0,No,Urban,2022,3,12,18,10,17,55,31,20.857115324129595
22.0,4.7,Stormy,Medium,1,motorcycle,1.0,No,Urban,2022,3,6,18,25,18,10,18,10.867232952679458
31.0,4.0,Sandstorms,Low,0,motorcycle,1.0,No,,2022,3,1,22,30,22,20,30,4.590769055748737
38.0,4.9,Sandstorms,Low,1,scooter,0.0,No,Metropolitian,2022,4,4,23,50,23,35,17,13.61116354777465
25.0,4.8,Fog,Low,0,motorcycle,0.0,No,,2022,3,27,22,55,22,50,22,13.681590426854768
32.0,4.7,Sandstorms,Medium,2,scooter,1.0,No,Metropolitian,2022,2,18,19,5,18,50,22,10.44477615516592
20.0,4.9,Windy,Low,2,scooter,0.0,No,Metropolitian,2022,3,17,19,35,22,55,10,7.762510040102141
25.0,4.7,Windy,Jam,2,scooter,1.0,No,Metropolitian,2022,2,16,20,40,20,35,17,19.47107785123484
28.0,4.6,Stormy,High,0,motorcycle,0.0,No,Metropolitian,2022,3,5,11,45,11,35,33,3.040541510002792
26.0,4.7,Stormy,Jam,1,motorcycle,1.0,No,Metropolitian,2022,4,4,21,45,21,35,26,13.830779932927063
22.0,5.0,Fog,Jam,2,scooter,1.0,No,Metropolitian,2022,3,2,20,45,20,40,36,16.384574278446483
39.0,4.9,Fog,High,2,scooter,1.0,No,Metropolitian,2022,3,17,12,10,11,55,32,3.058924545938562
21.0,4.0,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,2022,2,17,22,15,22,10,18,8.95284434108491
22.0,4.5,Fog,Low,1,scooter,1.0,No,,2022,3,7,9,50,9,40,15,3.0735997398687465
24.0,4.6,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,7,22,45,22,35,19,4.527973054243058
25.0,4.6,Fog,Medium,1,scooter,1.0,No,Metropolitian,2022,3,21,19,35,17,45,13,9.219878421275038
25.0,4.8,Cloudy,Low,0,motorcycle,1.0,No,Urban,2022,2,12,23,10,19,35,20,12.20988938248318
31.0,4.8,Fog,Low,0,motorcycle,1.0,No,,2022,3,11,8,30,8,25,21,3.108902629159348
34.0,5.0,Fog,Medium,0,motorcycle,1.0,No,Urban,2022,3,27,18,10,19,35,37,10.64218546208277
28.0,4.8,Fog,Low,2,scooter,,No,Metropolitian,2022,3,26,22,35,22,25,15,7.562272055565832
29.0,4.8,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,4,6,17,30,17,25,38,19.76079800702991
21.0,4.6,Stormy,Jam,1,scooter,0.0,No,Metropolitian,2022,4,6,20,35,20,30,23,20.182068898087746
34.0,4.8,Sunny,Low,1,scooter,0.0,No,Metropolitian,2022,3,8,19,35,23,55,16,19.91643253383936
37.0,4.3,Sandstorms,Low,0,motorcycle,1.0,No,Urban,2022,3,21,9,50,9,40,28,1.52035659617055
24.0,4.5,Fog,Low,1,motorcycle,0.0,No,Metropolitian,2022,3,28,11,5,19,35,12,3.104632093351238
34.0,4.7,Stormy,Low,1,scooter,,No,Urban,2022,3,19,19,35,9,50,28,2.9794969556315394
,,Stormy,Jam,1,motorcycle,1.0,No,Metropolitian,2022,2,14,19,40,19,35,30,19.839606762215208
24.0,4.8,Sandstorms,High,2,motorcycle,0.0,No,Urban,2022,3,11,14,5,19,35,20,6.119039466469951
,,Sandstorms,Low,1,motorcycle,1.0,No,Urban,2022,2,15,22,40,19,35,12,4.681601685199838
39.0,4.7,Stormy,Low,1,scooter,1.0,No,Metropolitian,2022,3,10,22,45,22,35,29,20.18090860125022
22.0,,Stormy,Medium,0,motorcycle,1.0,No,Urban,2022,2,14,19,10,18,55,34,19.67349976447494
21.0,4.5,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,2022,2,13,9,10,8,55,18,3.027292134044053
23.0,4.8,Windy,Low,2,motorcycle,0.0,No,Metropolitian,2022,2,16,19,35,23,55,13,20.06805871705733
29.0,5.0,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,16,18,40,18,35,34,10.723989806656368
30.0,4.6,Cloudy,Jam,2,scooter,0.0,No,Metropolitian,2022,2,14,21,55,21,40,43,10.808568764939892
26.0,4.1,Cloudy,Jam,2,electric_scooter,,No,Metropolitian,2022,2,18,21,40,21,35,40,20.285391243059973
21.0,4.8,Cloudy,Jam,2,scooter,1.0,No,Metropolitian,2022,3,1,21,55,21,40,24,7.649506318328791
33.0,5.0,Fog,Medium,0,motorcycle,2.0,No,Metropolitian,2022,3,24,17,55,17,50,32,7.648947507755509
20.0,5.0,Sunny,Low,2,electric_scooter,1.0,No,Metropolitian,2022,3,7,10,30,10,25,23,1.5322885596942126
29.0,4.8,Windy,Jam,2,motorcycle,0.0,No,Metropolitian,2022,3,10,21,25,21,15,19,17.076712975302453
32.0,4.4,Fog,Jam,2,scooter,1.0,No,Metropolitian,2022,4,5,19,35,19,30,31,9.07484893630857
30.0,4.6,Windy,Low,1,scooter,0.0,No,Urban,2022,3,19,23,20,23,15,27,4.4691938252042425
21.0,4.9,Windy,Jam,1,scooter,1.0,No,Metropolitian,2022,4,4,19,40,19,35,19,12.436148456121032
34.0,4.2,Cloudy,Low,1,motorcycle,2.0,Yes,Metropolitian,2022,3,14,19,35,19,35,39,10.641572477284369
23.0,4.7,Windy,Jam,2,motorcycle,1.0,No,Urban,2022,4,2,19,55,19,50,22,17.137527593799124
,,Fog,Low,2,motorcycle,1.0,No,Metropolitian,2022,2,12,23,20,19,35,32,13.735921550259096
